C-ZLFMONAT-0,C-ZLFE32-0,C-ZLFART-0,C-ZLFR63-0,F-ZLFFLUG,F-ZLFPAX,F-ZLFFRACHT,F-ZLFPOST,F-ZLFPAXEND,Jahr,Monat
201401,VIE,2,3,0,594,76316,0,0,2014,1
201401,GRZ,1,1,433,21082,9250,0,0,2014,1
201401,GRZ,1,2,428,22598,5006,0,22598,2014,1
201401,GRZ,2,1,24,1578,0,0,0,2014,1
201401,GRZ,2,2,24,1587,0,0,1587,2014,1
201401,INN,1,1,581,52270,9783,0,0,2014,1
201401,INN,1,2,577,53484,11476,0,53484,2014,1
201401,INN,2,1,191,21830,0,0,0,2014,1
201401,INN,2,2,191,20396,0,0,20396,2014,1
201401,KLU,1,1,150,7369,0,0,0,2014,1
201401,KLU,1,2,147,8046,0,0,8046,2014,1
201401,KLU,2,1,27,88,0,0,0,2014,1
201401,KLU,2,2,26,228,0,0,228,2014,1
201401,LNZ,1,1,281,11107,3347,0,0,2014,1
201401,LNZ,1,2,276,11382,334,8,11382,2014,1
201401,LNZ,2,1,53,1411,188955,0,0,2014,1
201401,LNZ,2,2,54,1278,384484,0,1278,2014,1
201401,LNZ,2,3,0,0,309083,0,0,2014,1
201401,SZG,1,1,798,69475,9227,0,0,2014,1
201401,SZG,1,2,796,71543,6873,0,71543,2014,1
201401,SZG,2,1,244,31578,29,0,0,2014,1
201401,SZG,2,2,245,33444,557,0,33444,2014,1
201402,VIE,1,1,7767,670971,7515853,308953,0,2014,2
201402,VIE,1,2,7730,668951,5837358,475671,668951,2014,2
201402,VIE,1,3,0,950,1743865,630,0,2014,2
201402,VIE,2,1,157,6474,326681,87,0,2014,2
201402,VIE,2,2,194,6935,285911,160,6935,2014,2
201402,VIE,2,3,0,657,105648,0,0,2014,2
201402,GRZ,1,1,455,24306,4586,0,0,2014,2
201402,GRZ,1,2,454,24988,5001,0,24988,2014,2
201402,GRZ,2,1,33,2106,0,0,0,2014,2
201402,GRZ,2,2,34,2302,0,0,2302,2014,2
201402,GRZ,2,3,0,264,0,0,0,2014,2
201402,INN,1,1,553,56908,7154,0,0,2014,2
201402,INN,1,2,557,55436,10820,0,55436,2014,2
201402,INN,2,1,195,24782,0,0,0,2014,2
201402,INN,2,2,188,24336,0,0,24336,2014,2
201402,INN,2,3,0,11,0,0,0,2014,2
201402,KLU,1,1,138,7771,0,0,0,2014,2
201402,KLU,1,2,138,7712,0,0,7712,2014,2
201402,KLU,2,1,12,231,0,0,0,2014,2
201402,KLU,2,2,14,266,0,0,266,2014,2
201402,LNZ,1,1,283,11949,283,0,0,2014,2
201402,LNZ,1,2,283,12008,2604,22,12008,2014,2
201402,LNZ,2,1,61,1963,174353,0,0,2014,2
201402,LNZ,2,2,62,2347,394652,0,2347,2014,2
201402,LNZ,2,3,0,71,301992,0,0,2014,2
201402,SZG,1,1,727,71186,14818,0,0,2014,2
201402,SZG,1,2,725,69686,11258,0,69686,2014,2
201402,SZG,1,3,0,73,0,0,0,2014,2
201402,SZG,2,1,231,34198,150,0,0,2014,2
201402,SZG,2,2,234,33175,399,0,33175,2014,2
201402,SZG,2,3,0,80,0,0,0,2014,2
201403,VIE,1,1,9109,830253,10522013,406196,0,2014,3
201403,VIE,1,2,9063,819464,6865235,607831,819464,2014,3
201403,VIE,1,3,0,1257,2008030,672,0,2014,3
201403,VIE,2,1,124,5219,376270,0,0,2014,3
201403,VIE,2,2,160,4776,163164,0,4776,2014,3
201403,VIE,2,3,0,386,181622,0,0,2014,3
201403,GRZ,1,1,544,28917,5649,0,0,2014,3
201403,GRZ,1,2,546,28910,6372,0,28910,2014,3
201403,GRZ,2,1,54,3370,64086,0,0,2014,3
201403,GRZ,2,2,52,3264,0,0,3264,2014,3
201403,GRZ,2,3,0,501,0,0,0,2014,3
201403,INN,1,1,593,55591,7547,0,0,2014,3
201403,INN,1,2,601,62770,9055,0,62770,2014,3
201403,INN,2,1,208,24597,3732,0,0,2014,3
201403,INN,2,2,206,27565,0,0,27565,2014,3
201403,INN,2,3,0,42,0,0,0,2014,3
201403,KLU,1,1,156,8531,0,0,0,2014,3
201403,KLU,1,2,157,9182,0,0,9182,2014,3
201403,KLU,2,1,12,18,0,0,0,2014,3
201403,KLU,2,2,12,19,0,0,19,2014,3
201403,LNZ,1,1,315,13209,1899,0,0,2014,3
201403,LNZ,1,2,314,13151,2493,0,13151,2014,3
201403,LNZ,2,1,71,2850,187986,0,0,2014,3
201403,LNZ,2,2,73,2738,508707,0,2738,2014,3
201403,LNZ,2,3,0,327,361717,0,0,2014,3
201403,SZG,1,1,832,72641,8473,0,0,2014,3
201403,SZG,1,2,833,80576,8835,0,80576,2014,3
201403,SZG,2,1,225,25213,0,0,0,2014,3
201403,SZG,2,2,224,31867,2,0,31867,2014,3
201403,SZG,2,3,0,68,0,0,0,2014,3
201404,VIE,1,1,9575,963091,9881434,369734,0,2014,4
201404,VIE,1,2,9543,953118,6260059,615155,953118,2014,4
201404,VIE,1,3,0,1259,2432574,940,0,2014,4
201404,VIE,2,1,170,8343,557883,179,0,2014,4
201404,VIE,2,2,206,10330,475147,555,10330,2014,4
201404,VIE,2,3,0,825,77312,0,0,2014,4
201404,GRZ,1,1,508,30468,2791,0,0,2014,4
201404,GRZ,1,2,507,30643,3174,0,30643,2014,4
201404,GRZ,1,3,0,79,0,0,0,2014,4
201404,GRZ,2,1,48,3698,0,0,0,2014,4
201404,GRZ,2,2,47,4407,96783,0,4407,2014,4
201404,GRZ,2,3,0,218,0,0,0,2014,4
201404,INN,1,1,356,25249,4120,0,0,2014,4
201404,INN,1,2,357,27580,7897,0,27580,2014,4
201404,INN,1,3,0,153,0,0,0,2014,4
201404,INN,2,1,65,5166,0,0,0,2014,4
201404,INN,2,2,64,9104,0,0,9104,2014,4
201404,INN,2,3,0,248,0,0,0,2014,4
201404,KLU,1,1,160,8333,0,0,0,2014,4
201404,KLU,1,2,159,8270,0,0,8270,2014,4
201404,KLU,2,1,15,204,0,0,0,2014,4
201404,KLU,2,2,15,254,0,0,254,2014,4
201404,LNZ,1,1,299,12950,792,0,0,2014,4
201404,LNZ,1,2,298,13164,1229,62,13164,2014,4
201404,LNZ,2,1,89,3657,178808,0,0,2014,4
201404,LNZ,2,2,89,4550,446020,0,4550,2014,4
201404,LNZ,2,3,0,201,378922,0,0,2014,4
201404,SZG,1,1,595,45646,4801,0,0,2014,4
201404,SZG,1,2,594,47930,10078,0,47930,2014,4
201404,SZG,2,1,71,6550,300,0,0,2014,4
201404,SZG,2,2,74,7799,0,0,7799,2014,4
201404,SZG,2,3,0,135,0,0,0,2014,4
201405,VIE,1,1,10204,994985,9436298,412593,0,2014,5
201405,VIE,1,2,10177,1008923,6195474,609839,1008923,2014,5
201405,VIE,1,3,0,3659,2603665,303,0,2014,5
201405,VIE,2,1,237,18061,188375,0,0,2014,5
201405,VIE,2,2,268,21732,52922,141,21732,2014,5
201405,VIE,2,3,0,690,25334,0,0,2014,5
201405,GRZ,1,1,508,34892,4768,0,0,2014,5
201405,GRZ,1,2,510,33799,5241,0,33799,2014,5
201405,GRZ,2,1,97,6458,4867,0,0,2014,5
201405,GRZ,2,2,99,7787,0,0,7787,2014,5
201405,GRZ,2,3,0,858,0,0,0,2014,5
201405,INN,1,1,308,19295,5053,0,0,2014,5
201405,INN,1,2,307,19816,9036,0,19816,2014,5
201405,INN,1,3,0,578,0,0,0,2014,5
201405,INN,2,1,85,5706,4,0,0,2014,5
201405,INN,2,2,83,5686,0,0,5686,2014,5
201405,INN,2,3,0,985,0,0,0,2014,5
201405,KLU,1,1,163,9028,0,0,0,2014,5
201405,KLU,1,2,164,8876,0,0,8876,2014,5
201405,KLU,2,1,35,586,0,0,0,2014,5
201405,KLU,2,2,34,553,0,0,553,2014,5
201405,KLU,2,3,0,264,0,0,0,2014,5
201405,LNZ,1,1,309,15380,1014,0,0,2014,5
201405,LNZ,1,2,310,16703,2059,0,16703,2014,5
201405,LNZ,1,3,0,155,0,0,0,2014,5
201405,LNZ,2,1,156,9002,182873,0,0,2014,5
201405,LNZ,2,2,158,11575,433781,0,11575,2014,5
201405,LNZ,2,3,0,1589,382787,0,0,2014,5
201405,SZG,1,1,562,46530,8226,0,0,2014,5
201405,SZG,1,2,563,46236,4907,0,46236,2014,5
201405,SZG,1,3,0,266,0,0,0,2014,5
201405,SZG,2,1,144,14609,0,0,0,2014,5
201405,SZG,2,2,144,16048,0,0,16048,2014,5
201405,SZG,2,3,0,949,0,0,0,2014,5
201406,VIE,1,1,10160,1029183,8270258,347501,0,2014,6
201406,VIE,1,2,10141,1056967,6271024,591098,1056967,2014,6
201406,VIE,1,3,0,8101,2836608,300,0,2014,6
201406,VIE,2,1,270,19826,282625,0,0,2014,6
201406,VIE,2,2,288,20674,151611,426,20674,2014,6
201406,VIE,2,3,0,724,159834,0,0,2014,6
201406,GRZ,1,1,523,34895,8612,0,0,2014,6
201406,GRZ,1,2,520,34288,4300,0,34288,2014,6
201406,GRZ,2,1,189,12578,0,0,0,2014,6
201406,GRZ,2,2,186,13880,1260,0,13880,2014,6
201406,GRZ,2,3,0,2534,0,0,0,2014,6
201406,INN,1,1,311,21454,4088,0,0,2014,6
201406,INN,1,2,314,21123,9531,0,21123,2014,6
201406,INN,1,3,0,510,0,0,0,2014,6
201406,INN,2,1,119,9950,0,0,0,2014,6
201406,INN,2,2,119,9357,0,0,9357,2014,6
201406,INN,2,3,0,837,0,0,0,2014,6
201406,KLU,1,1,164,9732,0,0,0,2014,6
201406,KLU,1,2,163,9038,3,0,9038,2014,6
201406,KLU,2,1,32,503,0,0,0,2014,6
201406,KLU,2,2,32,703,0,0,703,2014,6
201406,KLU,2,3,0,373,0,0,0,2014,6
201406,LNZ,1,1,339,17926,627,20,0,2014,6
201406,LNZ,1,2,337,18009,2896,2,18009,2014,6
201406,LNZ,2,1,204,17350,193533,0,0,2014,6
201406,LNZ,2,2,204,18372,487619,0,18372,2014,6
201406,LNZ,2,3,0,1575,297629,0,0,2014,6
201406,SZG,1,1,568,48899,6770,0,0,2014,6
201406,SZG,1,2,567,47494,6054,0,47494,2014,6
201406,SZG,1,3,0,332,0,0,0,2014,6
201406,SZG,2,1,209,26139,3,0,0,2014,6
201406,SZG,2,2,209,25678,0,0,25678,2014,6
201406,SZG,2,3,0,471,0,0,0,2014,6
201407,VIE,1,1,10397,1058849,8247707,425142,0,2014,7
201407,VIE,1,2,10383,1097330,6549973,559326,1097330,2014,7
201407,VIE,1,3,0,8581,2443655,890,0,2014,7
201407,VIE,2,1,290,24308,484496,152,0,2014,7
201407,VIE,2,2,297,25137,364380,493,25137,2014,7
201407,VIE,2,3,0,313,226009,0,0,2014,7
201407,GRZ,1,1,544,33477,5903,0,0,2014,7
201407,GRZ,1,2,545,34891,5148,0,34891,2014,7
201407,GRZ,2,1,185,14560,256,0,0,2014,7
201407,GRZ,2,2,186,15378,1,0,15378,2014,7
201407,GRZ,2,3,0,1821,0,0,0,2014,7
201407,INN,1,1,318,21854,3830,0,0,2014,7
201407,INN,1,2,318,21421,9414,0,21421,2014,7
201407,INN,1,3,0,152,0,0,0,2014,7
201407,INN,2,1,107,8195,0,0,0,2014,7
201407,INN,2,2,107,8038,0,0,8038,2014,7
201407,INN,2,3,0,576,0,0,0,2014,7
201407,KLU,1,1,171,10679,0,0,0,2014,7
201407,KLU,1,2,171,10278,0,0,10278,2014,7
201407,KLU,2,1,62,1289,0,0,0,2014,7
201407,KLU,2,2,63,1288,0,0,1288,2014,7
201407,KLU,2,3,0,227,0,0,0,2014,7
201407,LNZ,1,1,358,17873,1513,0,0,2014,7
201407,LNZ,1,2,357,18592,2350,0,18592,2014,7
201407,LNZ,1,3,0,234,0,0,0,2014,7
201407,LNZ,2,1,192,15096,196701,0,0,2014,7
201407,LNZ,2,2,193,15644,333509,0,15644,2014,7
201407,LNZ,2,3,0,2215,332035,0,0,2014,7
201407,SZG,1,1,602,50490,10532,0,0,2014,7
201407,SZG,1,2,601,51064,8462,0,51064,2014,7
201407,SZG,1,3,0,645,0,0,0,2014,7
201407,SZG,2,1,210,24301,17,0,0,2014,7
201407,SZG,2,2,211,24584,0,0,24584,2014,7
201407,SZG,2,3,0,417,0,0,0,2014,7
201408,VIE,1,1,10250,1114971,8495209,387232,0,2014,8
201408,VIE,1,2,10225,1096145,6465295,508751,1096145,2014,8
201408,VIE,1,3,0,11619,2256230,196,0,2014,8
201408,VIE,2,1,259,26507,465700,0,0,2014,8
201408,VIE,2,2,291,25899,192030,439,25899,2014,8
201408,VIE,2,3,0,792,164197,3,0,2014,8
201408,GRZ,1,1,488,30320,3306,0,0,2014,8
201408,GRZ,1,2,489,29905,4171,0,29905,2014,8
201408,GRZ,2,1,175,16104,60,0,0,2014,8
201408,GRZ,2,2,174,15484,1930,0,15484,2014,8
201408,GRZ,2,3,0,2479,0,0,0,2014,8
201408,INN,1,1,292,22213,3762,0,0,2014,8
201408,INN,1,2,293,22566,8149,0,22566,2014,8
201408,INN,1,3,0,621,0,0,0,2014,8
201408,INN,2,1,108,8807,0,0,0,2014,8
201408,INN,2,2,105,8874,0,0,8874,2014,8
201408,INN,2,3,0,1279,0,0,0,2014,8
201408,KLU,1,1,171,9764,0,0,0,2014,8
201408,KLU,1,2,171,10479,0,0,10479,2014,8
201408,KLU,2,1,52,1492,0,0,0,2014,8
201408,KLU,2,2,52,1601,0,0,1601,2014,8
201408,KLU,2,3,0,253,0,0,0,2014,8
201408,LNZ,1,1,344,17360,406,0,0,2014,8
201408,LNZ,1,2,347,17678,1951,0,17678,2014,8
201408,LNZ,1,3,0,74,0,0,0,2014,8
201408,LNZ,2,1,178,17030,152370,0,0,2014,8
201408,LNZ,2,2,175,16212,262183,0,16212,2014,8
201408,LNZ,2,3,0,1998,261573,0,0,2014,8
201408,SZG,1,1,593,52522,4981,0,0,2014,8
201408,SZG,1,2,592,55534,7027,0,55534,2014,8
201408,SZG,1,3,0,471,0,0,0,2014,8
201408,SZG,2,1,216,28334,1705,0,0,2014,8
201408,SZG,2,2,216,30037,80,0,30037,2014,8
201408,SZG,2,3,0,648,0,0,0,2014,8
201409,VIE,1,1,10194,1087139,9401277,450507,0,2014,9
201409,VIE,1,2,10151,1051708,7039258,592647,1051708,2014,9
201409,VIE,1,3,0,9405,2266871,500,0,2014,9
201409,VIE,2,1,225,20194,469348,0,0,2014,9
201409,VIE,2,2,261,17920,145292,0,17920,2014,9
201409,VIE,2,3,0,435,261290,0,0,2014,9
201409,GRZ,1,1,575,37969,2554,0,0,2014,9
201409,GRZ,1,2,574,35820,5039,0,35820,2014,9
201409,GRZ,1,3,0,103,0,0,0,2014,9
201409,GRZ,2,1,136,11853,0,0,0,2014,9
201409,GRZ,2,2,137,9845,4381,0,9845,2014,9
201409,GRZ,2,3,0,2616,0,0,0,2014,9
201409,INN,1,1,315,22830,3230,0,0,2014,9
201409,INN,1,2,313,21532,11247,0,21532,2014,9
201409,INN,2,1,84,5211,0,0,0,2014,9
201409,INN,2,2,85,5994,0,0,5994,2014,9
201409,INN,2,3,0,1270,0,0,0,2014,9
201409,KLU,1,1,159,9981,0,0,0,2014,9
201409,KLU,1,2,159,10401,0,0,10401,2014,9
201409,KLU,2,1,39,1279,0,0,0,2014,9
201409,KLU,2,2,39,1348,0,0,1348,2014,9
201409,KLU,2,3,0,109,0,0,0,2014,9
201409,LNZ,1,1,354,19720,590,4,0,2014,9
201409,LNZ,1,2,353,19319,2746,0,19319,2014,9
201409,LNZ,1,3,0,144,0,0,0,2014,9
201409,LNZ,2,1,164,14877,164732,0,0,2014,9
201409,LNZ,2,2,165,12522,395499,0,12522,2014,9
201409,LNZ,2,3,0,1497,325873,0,0,2014,9
201409,SZG,1,1,577,51855,7535,0,0,2014,9
201409,SZG,1,2,577,49686,8750,0,49686,2014,9
201409,SZG,1,3,0,726,0,0,0,2014,9
201409,SZG,2,1,181,23183,0,0,0,2014,9
201409,SZG,2,2,182,21141,0,0,21141,2014,9
201409,SZG,2,3,0,867,0,0,0,2014,9
201410,VIE,1,1,10137,1002601,10585106,483768,0,2014,10
201410,VIE,1,2,10094,1003539,7724532,678815,1003539,2014,10
201410,VIE,1,3,0,8041,2634748,229,0,2014,10
201410,VIE,2,1,188,12985,544953,1,0,2014,10
201410,VIE,2,2,235,10926,322545,0,10926,2014,10
201410,VIE,2,3,0,832,100307,0,0,2014,10
201410,GRZ,1,1,579,34894,2908,0,0,2014,10
201410,GRZ,1,2,577,33794,7411,0,33794,2014,10
201410,GRZ,2,1,63,4946,89451,0,0,2014,10
201410,GRZ,2,2,66,3751,0,0,3751,2014,10
201410,GRZ,2,3,0,180,0,0,0,2014,10
201410,INN,1,1,277,16017,5534,0,0,2014,10
201410,INN,1,2,276,15202,9951,0,15202,2014,10
201410,INN,2,1,29,1779,0,0,0,2014,10
201410,INN,2,2,30,1131,0,0,1131,2014,10
201410,INN,2,3,0,700,0,0,0,2014,10
201410,KLU,1,1,162,8951,0,0,0,2014,10
201410,KLU,1,2,161,8980,0,0,8980,2014,10
201410,KLU,2,1,26,612,0,0,0,2014,10
201410,KLU,2,2,24,566,0,0,566,2014,10
201410,KLU,2,3,0,3,0,0,0,2014,10
201410,LNZ,1,1,354,17009,1359,1,0,2014,10
201410,LNZ,1,2,354,16705,2872,0,16705,2014,10
201410,LNZ,2,1,109,6067,185234,0,0,2014,10
201410,LNZ,2,2,109,4493,445548,0,4493,2014,10
201410,LNZ,2,3,0,792,372882,0,0,2014,10
201410,SZG,1,1,585,46108,11015,0,0,2014,10
201410,SZG,1,2,585,46655,8920,0,46655,2014,10
201410,SZG,1,3,0,567,0,0,0,2014,10
201410,SZG,2,1,82,8992,0,0,0,2014,10
201410,SZG,2,2,80,8071,0,0,8071,2014,10
201410,SZG,2,3,0,257,0,0,0,2014,10
201411,VIE,1,1,8784,805661,11437006,497730,0,2014,11
201411,VIE,1,2,8749,795268,7354078,710148,795268,2014,11
201411,VIE,1,3,0,7141,2424589,2847,0,2014,11
201411,VIE,2,1,129,7091,817002,0,0,2014,11
201411,VIE,2,2,167,6334,238169,5458,6334,2014,11
201411,VIE,2,3,0,1073,225828,0,0,2014,11
201411,GRZ,1,1,513,29082,4856,0,0,2014,11
201411,GRZ,1,2,512,29334,4727,0,29334,2014,11
201411,GRZ,2,1,36,2506,1064,0,0,2014,11
201411,GRZ,2,2,36,2420,14,0,2420,2014,11
201411,INN,1,1,262,14581,5454,0,0,2014,11
201411,INN,1,2,264,14434,7130,0,14434,2014,11
201411,INN,1,3,0,341,0,0,0,2014,11
201411,INN,2,1,6,21,0,0,0,2014,11
201411,INN,2,2,8,60,0,0,60,2014,11
201411,KLU,1,1,144,7016,0,0,0,2014,11
201411,KLU,1,2,144,7248,0,0,7248,2014,11
201411,KLU,2,1,16,51,0,0,0,2014,11
201411,KLU,2,2,19,37,0,0,37,2014,11
201411,LNZ,1,1,324,14927,890,0,0,2014,11
201411,LNZ,1,2,323,15038,5423,0,15038,2014,11
201411,LNZ,2,1,78,2820,173560,0,0,2014,11
201411,LNZ,2,2,77,2416,390637,0,2416,2014,11
201411,LNZ,2,3,0,328,332382,0,0,2014,11
201411,SZG,1,1,576,41068,7147,0,0,2014,11
201411,SZG,1,2,577,39161,11274,0,39161,2014,11
201411,SZG,1,3,0,493,0,0,0,2014,11
201411,SZG,2,1,56,7014,0,0,0,2014,11
201411,SZG,2,2,57,6355,0,0,6355,2014,11
201412,VIE,1,1,8191,782732,8822746,580261,0,2014,12
201412,VIE,1,2,8134,793796,7016225,900839,793796,2014,12
201412,VIE,1,3,0,8261,2041151,14691,0,2014,12
201412,VIE,2,1,133,7505,435183,0,0,2014,12
201412,VIE,2,2,158,7515,278481,185,7515,2014,12
201412,VIE,2,3,0,1196,120916,0,0,2014,12
201412,GRZ,1,1,395,22001,1726,0,0,2014,12
201412,GRZ,1,2,400,21541,5479,0,21541,2014,12
201412,GRZ,2,1,24,1320,0,0,0,2014,12
201412,GRZ,2,2,24,1392,309,0,1392,2014,12
201412,GRZ,2,3,0,130,0,0,0,2014,12
201412,INN,1,1,403,36839,6591,0,0,2014,12
201412,INN,1,2,402,28462,10787,0,28462,2014,12
201412,INN,2,1,79,11315,0,0,0,2014,12
201412,INN,2,2,77,6226,0,0,6226,2014,12
201412,KLU,1,1,136,8335,0,0,0,2014,12
201412,KLU,1,2,137,7263,0,0,7263,2014,12
201412,KLU,2,1,17,81,0,0,0,2014,12
201412,KLU,2,2,18,53,0,0,53,2014,12
201412,LNZ,1,1,242,11869,11057,0,0,2014,12
201412,LNZ,1,2,245,11308,2885,0,11308,2014,12
201412,LNZ,2,1,59,689,168873,0,0,2014,12
201412,LNZ,2,2,61,800,321331,0,800,2014,12
201412,LNZ,2,3,0,0,325790,0,0,2014,12
201412,SZG,1,1,667,62464,5934,0,0,2014,12
201412,SZG,1,2,667,53261,5635,0,53261,2014,12
201412,SZG,1,3,0,531,0,0,0,2014,12
201412,SZG,2,1,115,15689,80,0,0,2014,12
201412,SZG,2,2,116,9466,0,0,9466,2014,12
201412,SZG,2,3,0,349,0,0,0,2014,12
201501,VIE,1,1,7923,641536,7862682,442267,0,2015,1
201501,VIE,1,2,7903,658106,5471408,692189,658106,2015,1
201501,VIE,1,3,0,9518,2648023,10678,0,2015,1
201501,VIE,2,1,144,6234,405190,0,0,2015,1
201501,VIE,2,2,185,7062,185118,4589,7062,2015,1
201501,VIE,2,3,0,1226,152268,0,0,2015,1
201501,GRZ,1,1,435,21095,2274,0,0,2015,1
201501,GRZ,1,2,434,22657,4967,0,22657,2015,1
201501,GRZ,2,1,30,1734,0,0,0,2015,1
201501,GRZ,2,2,30,1938,0,0,1938,2015,1
201501,GRZ,2,3,0,192,0,0,0,2015,1
201501,INN,1,1,575,52855,5377,0,0,2015,1
201501,INN,1,2,565,53277,8166,0,53277,2015,1
201501,INN,2,1,225,26742,7,0,0,2015,1
201501,INN,2,2,229,25491,0,0,25491,2015,1
201501,KLU,1,1,143,7245,0,0,0,2015,1
201501,KLU,1,2,142,7919,0,0,7919,2015,1
201501,KLU,2,1,29,156,0,0,0,2015,1
201501,KLU,2,2,27,248,0,0,248,2015,1
201501,LNZ,1,1,281,11881,1597,0,0,2015,1
201501,LNZ,1,2,279,12580,2270,71,12580,2015,1
201501,LNZ,2,1,51,1043,150677,0,0,2015,1
201501,LNZ,2,2,50,912,250329,0,912,2015,1
201501,LNZ,2,3,0,95,207795,0,0,2015,1
201501,SZG,1,1,811,74468,6138,0,0,2015,1
201501,SZG,1,2,812,75768,7245,0,75768,2015,1
201501,SZG,1,3,0,483,0,0,0,2015,1
201501,SZG,2,1,268,35995,5,0,0,2015,1
201501,SZG,2,2,264,36195,0,0,36195,2015,1
201501,SZG,2,3,0,168,0,0,0,2015,1
201502,VIE,1,1,7430,641002,7754958,327083,0,2015,2
201502,VIE,1,2,7413,634938,5887898,548724,634938,2015,2
201502,VIE,1,3,0,8455,1964676,12875,0,2015,2
201502,VIE,2,1,158,7290,295365,0,0,2015,2
201502,VIE,2,2,178,6591,143611,1808,6591,2015,2
201502,VIE,2,3,0,183,167905,0,0,2015,2
201502,GRZ,1,1,463,24569,3269,0,0,2015,2
201502,GRZ,1,2,462,25030,6668,0,25030,2015,2
201502,GRZ,1,3,0,106,0,0,0,2015,2
201502,GRZ,2,1,22,1450,0,0,0,2015,2
201502,GRZ,2,2,23,1516,34747,0,1516,2015,2
201502,INN,1,1,548,56291,5324,0,0,2015,2
201502,INN,1,2,544,54978,6815,0,54978,2015,2
201502,INN,2,1,182,24514,9,0,0,2015,2
201502,INN,2,2,188,24132,1830,0,24132,2015,2
201502,KLU,1,1,132,7591,0,0,0,2015,2
201502,KLU,1,2,132,7454,0,0,7454,2015,2
201502,KLU,2,1,9,18,0,0,0,2015,2
201502,KLU,2,2,10,18,0,0,18,2015,2
201502,LNZ,1,1,250,12525,1604,0,0,2015,2
201502,LNZ,1,2,250,12421,1302,0,12421,2015,2
201502,LNZ,1,3,0,46,0,0,0,2015,2
201502,LNZ,2,1,55,1308,160846,0,0,2015,2
201502,LNZ,2,2,55,1314,288543,0,1314,2015,2
201502,LNZ,2,3,0,585,229624,0,0,2015,2
201502,SZG,1,1,730,73612,7431,0,0,2015,2
201502,SZG,1,2,733,72555,9787,0,72555,2015,2
201502,SZG,1,3,0,761,0,0,0,2015,2
201502,SZG,2,1,227,31346,307,0,0,2015,2
201502,SZG,2,2,224,30849,0,0,30849,2015,2
201502,SZG,2,3,0,88,0,0,0,2015,2
201503,VIE,1,1,8956,822871,9245588,422436,0,2015,3
201503,VIE,1,2,8945,833194,7265298,664840,833194,2015,3
201503,VIE,1,3,0,7742,1887155,4701,0,2015,3
201503,VIE,2,1,202,6970,427438,0,0,2015,3
201503,VIE,2,2,221,6808,419983,827,6808,2015,3
201503,VIE,2,3,0,866,130494,28,0,2015,3
201503,GRZ,1,1,547,29622,3233,0,0,2015,3
201503,GRZ,1,2,543,30906,5927,0,30906,2015,3
201503,GRZ,2,1,36,2459,0,0,0,2015,3
201503,GRZ,2,2,36,2494,16,0,2494,2015,3
201503,GRZ,2,3,0,276,0,0,0,2015,3
201503,INN,1,1,589,56586,5049,0,0,2015,3
201503,INN,1,2,588,61880,6387,0,61880,2015,3
201503,INN,2,1,180,21757,1,0,0,2015,3
201503,INN,2,2,187,23717,311,0,23717,2015,3
201503,KLU,1,1,151,8691,0,0,0,2015,3
201503,KLU,1,2,150,8979,0,0,8979,2015,3
201503,KLU,2,1,14,294,0,0,0,2015,3
201503,KLU,2,2,15,299,0,0,299,2015,3
201503,KLU,2,3,0,1,0,0,0,2015,3
201503,LNZ,1,1,300,13945,1036,0,0,2015,3
201503,LNZ,1,2,298,14990,2229,11,14990,2015,3
201503,LNZ,2,1,54,1691,176934,0,0,2015,3
201503,LNZ,2,2,57,1970,311778,0,1970,2015,3
201503,LNZ,2,3,0,122,121701,0,0,2015,3
201503,SZG,1,1,798,72621,3997,0,0,2015,3
201503,SZG,1,2,798,79478,11085,0,79478,2015,3
201503,SZG,1,3,0,913,0,0,0,2015,3
201503,SZG,2,1,167,17977,5,0,0,2015,3
201503,SZG,2,2,170,23026,0,0,23026,2015,3
201503,SZG,2,3,0,236,0,0,0,2015,3
201504,VIE,1,1,9427,953873,8786536,365986,0,2015,4
201504,VIE,1,2,9407,922655,7331374,630695,922655,2015,4
201504,VIE,1,3,0,6334,2083432,6349,0,2015,4
201504,VIE,2,1,233,14793,454162,0,0,2015,4
201504,VIE,2,2,248,16424,292021,60,16424,2015,4
201504,VIE,2,3,0,1154,64657,0,0,2015,4
201504,GRZ,1,1,568,33936,2556,0,0,2015,4
201504,GRZ,1,2,568,33280,5264,0,33280,2015,4
201504,GRZ,1,3,0,80,0,0,0,2015,4
201504,GRZ,2,1,40,3592,0,0,0,2015,4
201504,GRZ,2,2,41,4371,0,0,4371,2015,4
201504,GRZ,2,3,0,13,0,0,0,2015,4
201504,INN,1,1,348,23350,5597,0,0,2015,4
201504,INN,1,2,350,27568,5512,0,27568,2015,4
201504,INN,1,3,0,265,0,0,0,2015,4
201504,INN,2,1,78,5147,4,0,0,2015,4
201504,INN,2,2,77,9796,0,0,9796,2015,4
201504,INN,2,3,0,93,0,0,0,2015,4
201504,KLU,1,1,154,8079,0,0,0,2015,4
201504,KLU,1,2,154,8404,0,0,8404,2015,4
201504,KLU,2,1,27,263,0,0,0,2015,4
201504,KLU,2,2,28,461,0,0,461,2015,4
201504,KLU,2,3,0,74,0,0,0,2015,4
201504,LNZ,1,1,201,13348,595,62,0,2015,4
201504,LNZ,1,2,201,13319,3043,0,13319,2015,4
201504,LNZ,2,1,113,4787,176899,0,0,2015,4
201504,LNZ,2,2,112,6181,434843,0,6181,2015,4
